,uk,es,it,de,en,fr,ru
sdgs,0.0,0.0,0.0,0.0,765.0,0.0,0.0
annex,0.0,0.0,0.0,0.0,765.0,518.0,0.0
beatle,0.0,0.0,0.0,0.0,764.0,0.0,0.0
ucrainarussia,0.0,0.0,0.0,0.0,764.0,0.0,0.0
toner,0.0,0.0,0.0,0.0,764.0,0.0,0.0
ordeal,0.0,0.0,0.0,0.0,764.0,0.0,0.0
homesforukraine,0.0,0.0,0.0,0.0,764.0,0.0,0.0
exp,0.0,0.0,0.0,0.0,764.0,0.0,0.0
schoolchildren,0.0,0.0,0.0,0.0,764.0,0.0,0.0
teamcanada,0.0,0.0,0.0,0.0,764.0,0.0,0.0
quackityspace,0.0,0.0,0.0,0.0,764.0,0.0,0.0
c$49.99,0.0,0.0,0.0,0.0,763.0,0.0,0.0
zelenskyyisawarhero,0.0,0.0,0.0,0.0,763.0,0.0,0.0
khersonoblast,0.0,0.0,0.0,0.0,763.0,0.0,0.0
ultimahora,0.0,0.0,0.0,0.0,763.0,0.0,0.0
robinson,0.0,0.0,0.0,0.0,762.0,0.0,0.0
hallmark,0.0,0.0,0.0,0.0,762.0,0.0,0.0
hex,0.0,0.0,0.0,0.0,762.0,0.0,0.0
roadtrip,0.0,0.0,0.0,0.0,761.0,62.0,0.0
ens,0.0,0.0,0.0,0.0,761.0,0.0,0.0
infinity,0.0,0.0,0.0,0.0,761.0,59.0,22.0
à,0.0,0.0,0.0,0.0,761.0,0.0,0.0
groom,0.0,0.0,0.0,0.0,761.0,0.0,40.0
mesh,0.0,0.0,0.0,0.0,760.0,0.0,0.0
theresistance,0.0,0.0,0.0,0.0,760.0,0.0,0.0
guinea,0.0,0.0,0.0,0.0,760.0,332.0,0.0
entitlement,0.0,0.0,0.0,0.0,760.0,0.0,0.0
computerscience,0.0,0.0,0.0,0.0,760.0,0.0,0.0
womenshealth,0.0,0.0,0.0,0.0,760.0,0.0,0.0
davy,0.0,0.0,0.0,0.0,760.0,0.0,0.0
500daysoftigraygenocide,0.0,0.0,0.0,0.0,760.0,0.0,0.0
maj,0.0,0.0,0.0,0.0,760.0,0.0,0.0
hydro,0.0,0.0,0.0,0.0,760.0,0.0,0.0
outsider,0.0,0.0,0.0,0.0,760.0,0.0,0.0
turkeyearthquake2023,0.0,0.0,0.0,0.0,760.0,0.0,0.0
thc,0.0,0.0,0.0,0.0,759.0,50.0,0.0
newbrunswick,0.0,0.0,0.0,0.0,759.0,0.0,0.0
joesixpack,0.0,0.0,0.0,0.0,759.0,0.0,0.0
specialoperation,0.0,0.0,0.0,0.0,759.0,0.0,0.0
balakliia,0.0,0.0,0.0,0.0,759.0,53.0,0.0
oneplus,0.0,0.0,0.0,0.0,758.0,0.0,0.0
nhk,0.0,0.0,0.0,0.0,758.0,0.0,0.0
mainstreammedia,0.0,0.0,0.0,0.0,758.0,0.0,0.0
sentinel2,0.0,0.0,0.0,0.0,758.0,0.0,0.0
naturebeauty,0.0,0.0,0.0,0.0,758.0,0.0,0.0
homeowner,0.0,0.0,0.0,0.0,757.0,0.0,0.0
valor,0.0,0.0,0.0,0.0,757.0,0.0,31.0
wu,0.0,0.0,0.0,0.0,757.0,0.0,0.0
gouging,0.0,0.0,0.0,0.0,757.0,0.0,0.0
kfc,0.0,0.0,0.0,0.0,757.0,0.0,30.0
catholictwitter,0.0,0.0,0.0,0.0,757.0,0.0,0.0
cuisine,0.0,0.0,0.0,0.0,757.0,0.0,0.0
dogsoftwittter,0.0,0.0,0.0,0.0,757.0,0.0,0.0
jai,0.0,0.0,0.0,0.0,757.0,0.0,0.0
jabbar,0.0,0.0,0.0,0.0,757.0,0.0,0.0
canadanewstoday,0.0,0.0,0.0,0.0,757.0,0.0,0.0
bachmuthold,0.0,0.0,0.0,0.0,757.0,0.0,0.0
opp,0.0,0.0,0.0,0.0,756.0,0.0,0.0
dart,0.0,0.0,0.0,0.0,756.0,0.0,0.0
antarctica,0.0,0.0,0.0,0.0,756.0,0.0,0.0
techradar,0.0,0.0,0.0,0.0,756.0,0.0,0.0
ty,0.0,0.0,0.0,0.0,755.0,0.0,0.0
lunacy,0.0,0.0,0.0,0.0,755.0,0.0,0.0
newsheadline,0.0,0.0,0.0,0.0,755.0,0.0,0.0
borisjohnsonresign,0.0,0.0,0.0,0.0,755.0,0.0,0.0
nse,0.0,0.0,0.0,0.0,754.0,0.0,0.0
businessdevelopment,0.0,0.0,0.0,0.0,754.0,0.0,0.0
notts,0.0,0.0,0.0,0.0,754.0,0.0,0.0
nomercy,0.0,0.0,0.0,0.0,754.0,0.0,0.0
keto,0.0,0.0,0.0,0.0,753.0,0.0,0.0
ifb,0.0,0.0,0.0,0.0,753.0,0.0,0.0
cnews,0.0,0.0,0.0,0.0,753.0,0.0,0.0
repmtg,0.0,0.0,0.0,0.0,753.0,0.0,0.0
poruru,0.0,0.0,0.0,0.0,753.0,0.0,0.0
nerd,0.0,0.0,0.0,0.0,752.0,0.0,0.0
ibm,0.0,0.0,0.0,0.0,752.0,0.0,0.0
symphony,0.0,0.0,0.0,0.0,752.0,0.0,0.0
banrussiantourist,0.0,0.0,0.0,0.0,752.0,0.0,0.0
newmexico,0.0,0.0,0.0,0.0,751.0,0.0,0.0
ukrainianarmedforce,0.0,0.0,0.0,0.0,751.0,0.0,0.0
serenawilliam,0.0,0.0,0.0,0.0,751.0,0.0,0.0
tradingview,0.0,0.0,0.0,0.0,750.0,0.0,0.0
luv,0.0,0.0,0.0,0.0,750.0,0.0,0.0
enhypen,0.0,0.0,0.0,0.0,750.0,0.0,0.0
apache,0.0,0.0,0.0,0.0,750.0,0.0,0.0
passover,0.0,0.0,0.0,0.0,750.0,0.0,0.0
rupert,0.0,0.0,0.0,0.0,749.0,0.0,0.0
f24,0.0,0.0,0.0,0.0,749.0,0.0,0.0
smb,0.0,0.0,0.0,0.0,749.0,0.0,0.0
presidentzelenskyy,0.0,0.0,0.0,0.0,749.0,0.0,0.0
harvey,0.0,0.0,0.0,0.0,748.0,0.0,0.0
panelist,0.0,0.0,0.0,0.0,748.0,0.0,0.0
cas,0.0,0.0,0.0,0.0,747.0,0.0,0.0
teammate,0.0,0.0,0.0,0.0,747.0,0.0,0.0
devop,0.0,0.0,0.0,0.0,746.0,0.0,0.0
breadbasket,0.0,0.0,0.0,0.0,746.0,0.0,0.0
pushback,0.0,0.0,0.0,0.0,746.0,0.0,0.0
franco,0.0,0.0,0.0,0.0,746.0,0.0,0.0
united_state,0.0,0.0,0.0,0.0,746.0,0.0,0.0
crypto_zone,0.0,0.0,0.0,0.0,745.0,0.0,0.0
coastline,0.0,0.0,0.0,0.0,745.0,0.0,0.0
russiaukrainwar,0.0,0.0,0.0,0.0,745.0,0.0,0.0
dennis,0.0,0.0,0.0,0.0,744.0,0.0,0.0
supports3199,0.0,0.0,0.0,0.0,744.0,0.0,0.0
ar-15,0.0,0.0,0.0,0.0,744.0,0.0,0.0
harper,0.0,0.0,0.0,0.0,743.0,0.0,0.0
impeach,0.0,0.0,0.0,0.0,743.0,0.0,0.0
nftukraine,0.0,0.0,0.0,0.0,743.0,0.0,0.0
worlds2022,0.0,0.0,0.0,0.0,743.0,53.0,0.0
roadblock,0.0,0.0,0.0,0.0,742.0,0.0,0.0
igbo,0.0,0.0,0.0,0.0,742.0,0.0,0.0
ahmedabad,0.0,0.0,0.0,0.0,742.0,0.0,0.0
raider,0.0,0.0,0.0,0.0,742.0,0.0,0.0
kabir,0.0,0.0,0.0,0.0,742.0,0.0,0.0
attn,0.0,0.0,0.0,0.0,741.0,0.0,0.0
enthusiast,0.0,0.0,0.0,0.0,741.0,0.0,0.0
vance,0.0,0.0,0.0,0.0,741.0,0.0,0.0
maga2024,0.0,0.0,0.0,0.0,741.0,0.0,0.0
owen,0.0,0.0,0.0,0.0,741.0,0.0,0.0
kpss2022,0.0,0.0,0.0,0.0,741.0,0.0,0.0
relic,0.0,0.0,0.0,0.0,740.0,0.0,0.0
scotia,0.0,0.0,0.0,0.0,740.0,0.0,0.0
putinmustgo,0.0,0.0,0.0,0.0,740.0,0.0,0.0
canadajob,0.0,0.0,0.0,0.0,740.0,0.0,0.0
salestax,0.0,0.0,0.0,0.0,740.0,0.0,0.0
🅸,0.0,0.0,0.0,0.0,740.0,0.0,0.0
kharkivoffensive,0.0,0.0,0.0,0.0,740.0,62.0,0.0
energyprice,0.0,0.0,0.0,0.0,740.0,0.0,0.0
ui,0.0,0.0,0.0,0.0,739.0,0.0,0.0
perth,0.0,0.0,0.0,0.0,739.0,0.0,0.0
woocommerce,0.0,0.0,0.0,0.0,739.0,0.0,0.0
autopilot,0.0,0.0,0.0,0.0,739.0,0.0,0.0
deluxe,0.0,0.0,0.0,0.0,739.0,0.0,0.0
lorry,0.0,0.0,0.0,0.0,739.0,0.0,0.0
sophia,0.0,0.0,0.0,0.0,739.0,0.0,0.0
overthrowputin,0.0,0.0,0.0,0.0,739.0,0.0,0.0
temper,0.0,0.0,0.0,0.0,739.0,0.0,0.0
uniparty,0.0,0.0,0.0,0.0,739.0,0.0,0.0
phillip,0.0,0.0,0.0,0.0,738.0,0.0,0.0
bidder,0.0,0.0,0.0,0.0,738.0,0.0,0.0
personalfinance,0.0,0.0,0.0,0.0,738.0,0.0,0.0
fri,0.0,0.0,0.0,0.0,738.0,0.0,18.0
masculinity,0.0,0.0,0.0,0.0,738.0,0.0,0.0
july4th,0.0,0.0,0.0,0.0,738.0,0.0,0.0
reveal,0.0,0.0,0.0,0.0,737.0,0.0,0.0
kindnessmatter,0.0,0.0,0.0,0.0,737.0,0.0,0.0
failing,0.0,0.0,0.0,0.0,737.0,0.0,0.0
liberate,0.0,0.0,0.0,0.0,737.0,0.0,0.0
spying,0.0,0.0,0.0,0.0,737.0,642.0,0.0
haber,0.0,0.0,0.0,0.0,736.0,0.0,0.0
apecoin,0.0,0.0,0.0,0.0,736.0,0.0,0.0
primeday,0.0,0.0,0.0,0.0,736.0,0.0,0.0
recapture,0.0,0.0,0.0,0.0,736.0,0.0,0.0
emr,0.0,0.0,0.0,0.0,736.0,0.0,0.0
dzhankoy,0.0,0.0,0.0,0.0,736.0,0.0,0.0
techblog,0.0,0.0,0.0,0.0,735.0,0.0,0.0
semi,0.0,0.0,0.0,0.0,735.0,0.0,0.0
academyaward,0.0,0.0,0.0,0.0,735.0,0.0,0.0
eff,0.0,0.0,0.0,0.0,735.0,0.0,0.0
healthcarecrisis,0.0,0.0,0.0,0.0,735.0,0.0,0.0
kharkivoblast,0.0,0.0,0.0,0.0,735.0,0.0,0.0
avg,0.0,0.0,0.0,0.0,734.0,0.0,0.0
istandwithukraine️,0.0,0.0,0.0,0.0,734.0,0.0,0.0
curry,0.0,0.0,0.0,0.0,734.0,0.0,0.0
tipping,0.0,0.0,0.0,0.0,734.0,0.0,0.0
ukrainemustwin,0.0,0.0,0.0,0.0,734.0,0.0,0.0
symposium,0.0,0.0,0.0,0.0,734.0,0.0,0.0
mmt,0.0,0.0,0.0,0.0,734.0,0.0,0.0
latter,0.0,0.0,0.0,0.0,734.0,0.0,0.0
savelive,0.0,0.0,0.0,0.0,733.0,0.0,0.0
mitchell,0.0,0.0,0.0,0.0,733.0,0.0,0.0
evans,0.0,0.0,0.0,0.0,733.0,0.0,0.0
trumptraitor,0.0,0.0,0.0,0.0,733.0,0.0,0.0
2024election,0.0,0.0,0.0,0.0,733.0,0.0,0.0
trudeaudestroyingcanada,0.0,0.0,0.0,0.0,733.0,0.0,0.0
deny,0.0,0.0,0.0,0.0,732.0,269.0,0.0
enter,0.0,0.0,0.0,0.0,732.0,0.0,0.0
epitome,0.0,0.0,0.0,0.0,732.0,0.0,0.0
funniest,0.0,0.0,0.0,0.0,732.0,0.0,0.0
clout,0.0,0.0,0.0,0.0,732.0,0.0,0.0
onev1,0.0,0.0,0.0,0.0,732.0,0.0,0.0
tpyxaenglish,0.0,0.0,0.0,0.0,732.0,0.0,0.0
coffer,0.0,0.0,0.0,0.0,731.0,0.0,0.0
mercouris,0.0,0.0,0.0,0.0,731.0,0.0,0.0
keith,0.0,0.0,0.0,0.0,731.0,0.0,0.0
su25,0.0,0.0,0.0,0.0,731.0,0.0,0.0
warner,0.0,0.0,0.0,0.0,730.0,0.0,0.0
lefty,0.0,0.0,0.0,0.0,730.0,0.0,0.0
entertainmentnew,0.0,0.0,0.0,0.0,730.0,0.0,0.0
celebrates,0.0,0.0,0.0,0.0,730.0,0.0,0.0
colonialwar,0.0,0.0,0.0,0.0,730.0,0.0,0.0
russiansanction,0.0,0.0,0.0,0.0,730.0,0.0,0.0
prnews,0.0,0.0,0.0,0.0,729.0,0.0,0.0
tigr,0.0,0.0,0.0,0.0,729.0,0.0,0.0
seanhannity,0.0,0.0,0.0,0.0,729.0,0.0,0.0
russianforce,0.0,0.0,0.0,0.0,729.0,0.0,0.0
sdf,0.0,0.0,0.0,0.0,729.0,0.0,0.0
catsofukraine,0.0,0.0,0.0,0.0,729.0,0.0,0.0
obr,0.0,0.0,0.0,0.0,729.0,0.0,0.0
rblx,0.0,0.0,0.0,0.0,729.0,0.0,0.0
canadalife,0.0,0.0,0.0,0.0,729.0,0.0,0.0
cr7𓃵,0.0,0.0,0.0,0.0,729.0,0.0,0.0
manufacture,0.0,0.0,0.0,0.0,728.0,0.0,0.0
norfolk,0.0,0.0,0.0,0.0,728.0,0.0,0.0
bidenfall,0.0,0.0,0.0,0.0,728.0,0.0,0.0
conspiracytheorie,0.0,0.0,0.0,0.0,728.0,0.0,0.0
nathan,0.0,0.0,0.0,0.0,727.0,0.0,0.0
murza,0.0,0.0,0.0,0.0,727.0,0.0,0.0
c$19.99,0.0,0.0,0.0,0.0,726.0,0.0,0.0
khazarianmafia,0.0,0.0,0.0,0.0,726.0,0.0,0.0
spencer,0.0,0.0,0.0,0.0,726.0,0.0,0.0
indiannews,0.0,0.0,0.0,0.0,726.0,0.0,0.0
mkt,0.0,0.0,0.0,0.0,726.0,0.0,0.0
10/,0.0,0.0,0.0,0.0,726.0,0.0,0.0
leicester,0.0,0.0,0.0,0.0,726.0,0.0,0.0
chine,0.0,0.0,0.0,0.0,726.0,0.0,0.0
swat,0.0,0.0,0.0,0.0,726.0,0.0,0.0
atrocitiesofkremlin,0.0,0.0,0.0,0.0,726.0,0.0,0.0
evgeny,0.0,0.0,0.0,0.0,726.0,0.0,0.0
classifieddocument,0.0,0.0,0.0,0.0,726.0,0.0,0.0
comingoutday,0.0,0.0,0.0,0.0,726.0,0.0,0.0
wizard,0.0,0.0,0.0,0.0,725.0,0.0,0.0
westernbalkan,0.0,0.0,0.0,0.0,725.0,0.0,0.0
sneak,0.0,0.0,0.0,0.0,725.0,0.0,0.0
timeless,0.0,0.0,0.0,0.0,725.0,0.0,0.0
yoy,0.0,0.0,0.0,0.0,725.0,0.0,0.0
ilk,0.0,0.0,0.0,0.0,725.0,0.0,0.0
iwd,0.0,0.0,0.0,0.0,725.0,0.0,0.0
jenner,0.0,0.0,0.0,0.0,724.0,0.0,0.0
afg,0.0,0.0,0.0,0.0,724.0,0.0,0.0
snp,0.0,0.0,0.0,0.0,724.0,0.0,0.0
barca,0.0,0.0,0.0,0.0,724.0,182.0,0.0
invincibility,0.0,0.0,0.0,0.0,724.0,67.0,0.0
hu,0.0,0.0,0.0,0.0,724.0,0.0,0.0
c$18.74,0.0,0.0,0.0,0.0,723.0,0.0,0.0
boxoffice,0.0,0.0,0.0,0.0,723.0,0.0,0.0
vss365,0.0,0.0,0.0,0.0,723.0,0.0,0.0
petrolprice,0.0,0.0,0.0,0.0,723.0,0.0,0.0
csis,0.0,0.0,0.0,0.0,723.0,0.0,0.0
booklover,0.0,0.0,0.0,0.0,722.0,0.0,0.0
kashmiri,0.0,0.0,0.0,0.0,722.0,0.0,0.0
manutd,0.0,0.0,0.0,0.0,722.0,0.0,0.0
anita,0.0,0.0,0.0,0.0,722.0,0.0,0.0
breaking_new,0.0,0.0,0.0,0.0,722.0,0.0,0.0
randpaul,0.0,0.0,0.0,0.0,721.0,0.0,0.0
mwm,0.0,0.0,0.0,0.0,721.0,0.0,0.0
dining,0.0,0.0,0.0,0.0,721.0,0.0,0.0
brexitreality,0.0,0.0,0.0,0.0,721.0,0.0,0.0
vbuck,0.0,0.0,0.0,0.0,721.0,0.0,0.0
cbi,0.0,0.0,0.0,0.0,720.0,0.0,0.0
ce,0.0,0.0,0.0,0.0,720.0,0.0,0.0
kai,0.0,0.0,0.0,0.0,720.0,0.0,0.0
gmail,0.0,0.0,0.0,0.0,720.0,0.0,0.0
russiaattack,0.0,0.0,0.0,0.0,720.0,0.0,0.0
torytraitor,0.0,0.0,0.0,0.0,720.0,0.0,0.0
sportscard,0.0,0.0,0.0,0.0,720.0,0.0,0.0
taiwanchina,0.0,0.0,0.0,0.0,720.0,0.0,0.0
kgfchapter2,0.0,0.0,0.0,0.0,719.0,0.0,0.0
europenew,0.0,0.0,0.0,0.0,719.0,0.0,0.0
xxx,0.0,0.0,0.0,0.0,719.0,0.0,0.0
gunsafetynow,0.0,0.0,0.0,0.0,719.0,0.0,0.0
uknew,0.0,0.0,0.0,0.0,718.0,0.0,0.0
domesticterrorist,0.0,0.0,0.0,0.0,718.0,0.0,0.0
attendee,0.0,0.0,0.0,0.0,718.0,0.0,0.0
payload,0.0,0.0,0.0,0.0,718.0,0.0,0.0
germanyvsjapan,0.0,0.0,0.0,0.0,718.0,0.0,0.0
latestindustrynews,0.0,0.0,0.0,0.0,717.0,0.0,0.0
thatcher,0.0,0.0,0.0,0.0,717.0,0.0,0.0
dylan,0.0,0.0,0.0,0.0,717.0,0.0,0.0
youngster,0.0,0.0,0.0,0.0,716.0,0.0,32.0
january6,0.0,0.0,0.0,0.0,716.0,0.0,0.0
/r,0.0,0.0,0.0,0.0,716.0,0.0,0.0
rogerwater,0.0,0.0,0.0,0.0,716.0,0.0,0.0
hooker,0.0,0.0,0.0,0.0,715.0,0.0,0.0
sparta,0.0,0.0,0.0,0.0,715.0,0.0,32.0
10,0.0,0.0,0.0,0.0,715.0,0.0,0.0
kenyan,0.0,0.0,0.0,0.0,715.0,0.0,0.0
ukranie,0.0,0.0,0.0,0.0,715.0,0.0,0.0
twitterspace,0.0,0.0,0.0,0.0,715.0,0.0,0.0
gaetz,0.0,0.0,0.0,0.0,715.0,0.0,0.0
hobipalooza,0.0,0.0,0.0,0.0,715.0,0.0,0.0
eastpalestine,0.0,0.0,0.0,0.0,715.0,0.0,0.0
posturing,0.0,0.0,0.0,0.0,714.0,0.0,0.0
itvnews,0.0,0.0,0.0,0.0,714.0,0.0,0.0
saintpetersburg,0.0,0.0,0.0,0.0,714.0,0.0,0.0
यूक्रेन,0.0,0.0,0.0,0.0,714.0,0.0,0.0
abdul,0.0,0.0,0.0,0.0,714.0,0.0,0.0
jo,0.0,0.0,0.0,0.0,714.0,335.0,0.0
googlenews,0.0,0.0,0.0,0.0,714.0,0.0,0.0
sane,0.0,0.0,0.0,0.0,713.0,0.0,0.0
ynwa,0.0,0.0,0.0,0.0,713.0,0.0,0.0
joebidensamerica,0.0,0.0,0.0,0.0,712.0,0.0,0.0
hypersonic,0.0,0.0,0.0,0.0,712.0,77.0,0.0
promote,0.0,0.0,0.0,0.0,712.0,0.0,0.0
remorse,0.0,0.0,0.0,0.0,712.0,0.0,0.0
اوكرانيا_روسيا,0.0,0.0,0.0,0.0,712.0,0.0,0.0
todd,0.0,0.0,0.0,0.0,712.0,0.0,0.0
legislativelaw,0.0,0.0,0.0,0.0,711.0,0.0,0.0
dei,0.0,0.0,0.0,0.0,711.0,0.0,0.0
fridaysforfuture,0.0,0.0,0.0,0.0,711.0,0.0,0.0
gt,0.0,0.0,0.0,0.0,711.0,0.0,0.0
latestlaw,0.0,0.0,0.0,0.0,710.0,0.0,0.0
princeandrew,0.0,0.0,0.0,0.0,710.0,0.0,0.0
gravy,0.0,0.0,0.0,0.0,709.0,0.0,0.0
podcastandchill,0.0,0.0,0.0,0.0,709.0,0.0,0.0
news1,0.0,0.0,0.0,0.0,709.0,0.0,0.0
tu,0.0,0.0,0.0,0.0,709.0,0.0,0.0
❝,0.0,0.0,0.0,0.0,709.0,73.0,0.0
haryana,0.0,0.0,0.0,0.0,708.0,0.0,0.0
angola,0.0,0.0,0.0,0.0,708.0,118.0,0.0
mock,0.0,0.0,0.0,0.0,708.0,0.0,57.0
thee,0.0,0.0,0.0,0.0,707.0,0.0,0.0
animallover,0.0,0.0,0.0,0.0,707.0,0.0,0.0
excellency,0.0,0.0,0.0,0.0,707.0,310.0,20.0
alumnus,0.0,0.0,0.0,0.0,707.0,0.0,0.0
mic,0.0,0.0,0.0,0.0,707.0,0.0,0.0
taylorswift,0.0,0.0,0.0,0.0,707.0,0.0,0.0
صباح_الخیر,0.0,0.0,0.0,0.0,707.0,0.0,0.0
c$16.24,0.0,0.0,0.0,0.0,706.0,0.0,0.0
ppp,0.0,0.0,0.0,0.0,706.0,0.0,0.0
ruto,0.0,0.0,0.0,0.0,706.0,0.0,0.0
tokayev,0.0,0.0,0.0,0.0,706.0,0.0,31.0
void,0.0,0.0,0.0,0.0,705.0,0.0,0.0
thelevant,0.0,0.0,0.0,0.0,705.0,0.0,0.0
tug,0.0,0.0,0.0,0.0,705.0,0.0,0.0
thesix,0.0,0.0,0.0,0.0,705.0,0.0,0.0
levin,0.0,0.0,0.0,0.0,705.0,0.0,19.0
shitshow,0.0,0.0,0.0,0.0,705.0,0.0,0.0
gemini,0.0,0.0,0.0,0.0,705.0,0.0,0.0
lenovo,0.0,0.0,0.0,0.0,704.0,0.0,0.0
trc20,0.0,0.0,0.0,0.0,704.0,0.0,0.0
antirussia,0.0,0.0,0.0,0.0,704.0,57.0,0.0
clap,0.0,0.0,0.0,0.0,704.0,0.0,0.0
hussain,0.0,0.0,0.0,0.0,704.0,0.0,0.0
demilitarisation,0.0,0.0,0.0,0.0,704.0,0.0,0.0
airdefence,0.0,0.0,0.0,0.0,704.0,0.0,0.0
ukrainianwarcrime,0.0,0.0,0.0,0.0,704.0,0.0,0.0
englot,0.0,0.0,0.0,0.0,704.0,0.0,0.0
thisisnotanexcuse,0.0,0.0,0.0,0.0,704.0,0.0,0.0
r&d,0.0,0.0,0.0,0.0,703.0,0.0,0.0
abd,0.0,0.0,0.0,0.0,703.0,0.0,0.0
phosphoru,0.0,0.0,0.0,0.0,703.0,0.0,0.0
afc,0.0,0.0,0.0,0.0,703.0,0.0,0.0
sas,0.0,0.0,0.0,0.0,703.0,0.0,0.0
taiwanstraitscrisis,0.0,0.0,0.0,0.0,703.0,0.0,0.0
efcc,0.0,0.0,0.0,0.0,702.0,0.0,0.0
“,0.0,0.0,0.0,0.0,0.0,21460.0,0.0
bombing raid,0.0,0.0,0.0,0.0,0.0,9848.0,0.0
struck,0.0,0.0,0.0,0.0,0.0,8584.0,0.0
russiaisterroriststate,0.0,0.0,0.0,0.0,0.0,8196.0,0.0
cnew,0.0,0.0,0.0,0.0,0.0,5727.0,0.0
map ,0.0,0.0,0.0,0.0,0.0,4874.0,0.0
daytime,0.0,0.0,0.0,0.0,0.0,4734.0,0.0
):,0.0,0.0,0.0,0.0,0.0,3733.0,0.0
putting,0.0,0.0,0.0,0.0,0.0,3483.0,0.0
socket,0.0,0.0,0.0,0.0,0.0,3286.0,23.0
worse ,0.0,0.0,0.0,0.0,0.0,3209.0,0.0
zemmour,0.0,0.0,0.0,0.0,0.0,3156.0,0.0
bhl,0.0,0.0,0.0,0.0,0.0,3088.0,0.0
𝗟𝗜𝗩𝗘,0.0,0.0,0.0,0.0,0.0,3001.0,0.0
vladimir poutine,0.0,0.0,0.0,0.0,0.0,3125.0,0.0
-you,0.0,0.0,0.0,0.0,0.0,3048.0,0.0
zaporijjia,0.0,0.0,0.0,0.0,0.0,2744.0,0.0
escalation ,0.0,0.0,0.0,0.0,0.0,2717.0,0.0
jewish,0.0,0.0,0.0,0.0,0.0,2684.0,0.0
melenchon,0.0,0.0,0.0,0.0,0.0,2641.0,0.0
nazisnukraine,0.0,0.0,0.0,0.0,0.0,2539.0,0.0
end ,0.0,0.0,0.0,0.0,0.0,2341.0,0.0
macro-dismissal,0.0,0.0,0.0,0.0,0.0,2280.0,0.0
commanding officer,0.0,0.0,0.0,0.0,0.0,2233.0,0.0
obu,0.0,0.0,0.0,0.0,0.0,2196.0,0.0
24hpujada,0.0,0.0,0.0,0.0,0.0,2177.0,0.0
plateau,0.0,0.0,0.0,0.0,0.0,2088.0,0.0
debatemacronlepen,0.0,0.0,0.0,0.0,0.0,2197.0,0.0
denounces,0.0,0.0,0.0,0.0,0.0,1993.0,0.0
macrontakes us for idiots,0.0,0.0,0.0,0.0,0.0,1955.0,0.0
partner in crime,0.0,0.0,0.0,0.0,0.0,1905.0,79.0
franceinfo,0.0,0.0,0.0,0.0,0.0,1861.0,0.0
ground floor,0.0,0.0,0.0,0.0,0.0,1813.0,0.0
to talk,0.0,0.0,0.0,0.0,0.0,1791.0,0.0
frexit,0.0,0.0,0.0,0.0,0.0,1690.0,0.0
tf1,0.0,0.0,0.0,0.0,0.0,1688.0,0.0
mckinsey,0.0,0.0,0.0,0.0,0.0,1688.0,0.0
reprise,0.0,0.0,0.0,0.0,0.0,1661.0,0.0
rock ,0.0,0.0,0.0,0.0,0.0,1601.0,0.0
voluntary,0.0,0.0,0.0,0.0,0.0,1566.0,0.0
macronie,0.0,0.0,0.0,0.0,0.0,1529.0,0.0
bfm,0.0,0.0,0.0,0.0,0.0,1478.0,0.0
fluent,0.0,0.0,0.0,0.0,0.0,1453.0,0.0
retirement reforms,0.0,0.0,0.0,0.0,0.0,1438.0,0.0
mostly,0.0,0.0,0.0,0.0,0.0,1406.0,0.0
acknowledgement,0.0,0.0,0.0,0.0,0.0,1344.0,0.0
above,0.0,0.0,0.0,0.0,0.0,1247.0,0.0
mélenchon,0.0,0.0,0.0,0.0,0.0,1199.0,0.0
exaction,0.0,0.0,0.0,0.0,0.0,1182.0,0.0
boutcha,0.0,0.0,0.0,0.0,0.0,1154.0,0.0
macrondegage,0.0,0.0,0.0,0.0,0.0,1141.0,0.0
immense,0.0,0.0,0.0,0.0,0.0,1131.0,0.0
look for,0.0,0.0,0.0,0.0,0.0,1130.0,0.0
mckinseygate,0.0,0.0,0.0,0.0,0.0,1126.0,0.0
poached,0.0,0.0,0.0,0.0,0.0,1119.0,0.0
gaulle,0.0,0.0,0.0,0.0,0.0,1110.0,0.0
cdanslair,0.0,0.0,0.0,0.0,0.0,1096.0,0.0
figaro,0.0,0.0,0.0,0.0,0.0,1094.0,0.0
cutoff,0.0,0.0,0.0,0.0,0.0,1063.0,0.0
mlp,0.0,0.0,0.0,0.0,0.0,1059.0,0.0
solidarityukraine,0.0,0.0,0.0,0.0,0.0,1355.0,0.0
"""d1""",0.0,0.0,0.0,0.0,0.0,1054.0,0.0
lfi,0.0,0.0,0.0,0.0,0.0,1052.0,0.0
day before,0.0,0.0,0.0,0.0,0.0,1025.0,0.0
ball ,0.0,0.0,0.0,0.0,0.0,1129.0,0.0
to have,0.0,0.0,0.0,0.0,0.0,976.0,0.0
marine le pen,0.0,0.0,0.0,0.0,0.0,964.0,0.0
macronlahonte,0.0,0.0,0.0,0.0,0.0,958.0,0.0
macronlefou,0.0,0.0,0.0,0.0,0.0,949.0,0.0
antiva,0.0,0.0,0.0,0.0,0.0,944.0,0.0
marseille,0.0,0.0,0.0,0.0,0.0,1071.0,0.0
the war,0.0,0.0,0.0,0.0,0.0,925.0,0.0
merdia,0.0,0.0,0.0,0.0,0.0,923.0,0.0
lyon,0.0,0.0,0.0,0.0,0.0,905.0,0.0
chronic,0.0,0.0,0.0,0.0,0.0,893.0,0.0
france 2,0.0,0.0,0.0,0.0,0.0,877.0,0.0
